event,city,user_id,gaid,lr_uid,brand,date_stamp_ist,date_ist
mediaReady,Ludhiana,bab86821454d499e9433f36eb747d34b,9c78a04f-dbb7-4ea6-8515-320cbb6de9e2,bab86821454d499e9433f36eb747d34b,samsung,01-11-2020,01-11-2020 12:08
App Access,Surat,b7ef5c283cad402cb773f4835ea9b642,bae64f39-3068-421e-963b-46e4b695e468,b7ef5c283cad402cb773f4835ea9b642,xiaomi,01-11-2020,01-11-2020 13:24
mediaReady,Kolkata,null,74dc3b29-4247-4fd4-a916-72134801efcc,7QRDH1mueCWWGJFGhcNj5pbdT3a2,samsung,01-11-2020,01-11-2020 13:50
App Access,New Delhi,null,78f30306-7409-4aa7-a3de-bda6820818ff,KOo2jxUefZVNqrDExDvpXXp4NCU2,samsung,01-11-2020,01-11-2020 12:42
mediaReady,Pune,null,5b4d06d3-d803-4a8c-b0ca-72648d6ad610,8HAeYTTW5JTPjlL71nH7hupzRug2,OPPO,01-11-2020,01-11-2020 13:20
mediaReady,Rajkot,3KNIDybsxYgV4OhkwoiE8AWySIM2,0b1ff37b-1bf5-450a-9308-0133419fafff,3KNIDybsxYgV4OhkwoiE8AWySIM2,Redmi,01-11-2020,01-11-2020 13:46
App Access,Kolkata,null,28ae6b1b-e3cd-4f09-a491-8a059859629d,vH6dTpgKCRYjgdcZahsFQ02fwR42,Infinix,01-11-2020,01-11-2020 12:14
Video Watched,Chandigarh,HMERPASqxoTNFdICxdhog4OHAJh2,34ab2629-61fc-4fa8-a746-65e5fef03d2d,HMERPASqxoTNFdICxdhog4OHAJh2,xiaomi,01-11-2020,01-11-2020 12:58
mediaReady,Jaipur,1e118b4327cc4ada868bcb06062cda0f,2e043845-1b36-496a-bcff-4de2009c620f,1e118b4327cc4ada868bcb06062cda0f,Xiaomi,01-11-2020,01-11-2020 13:14
App Access,Mumbai,null,4c42a0b5-f7f4-4bf5-b052-c55d893b3e4e,ffPFZbwDALfye3JzAMPu1W1HwIh2,Redmi,01-11-2020,01-11-2020 13:56
App Access,Mhasla,7DhFW6H5QVbqbsr0v6X2ACAcpan2,d89cad9c-fb32-4b7d-82d7-9b949db6b65a,7DhFW6H5QVbqbsr0v6X2ACAcpan2,HONOR,01-11-2020,01-11-2020 13:12
mediaReady,Indore,null,b841a8fb-8df7-4a71-a41b-c1a807d637d7,XYp7uHsiDQdeMuDweKHlSt9l0eP2,OPPO,01-11-2020,01-11-2020 11:39
App Access,Mumbai,a5edc23feb384c97805d323feb522983,047b2783-dbde-44e5-b753-b7c9e2f92996,a5edc23feb384c97805d323feb522983,OnePlus,01-11-2020,01-11-2020 13:53
App Access,New Delhi,3b6badf0ac02482198dacfbb744b5666,371F7A6B-7BE1-4716-A1F9-75DFDF6B859D,null,null,01-11-2020,01-11-2020 13:39
mediaReady,Pune,wbXjbCH1FtXaDxRkWbamCyLrxeV2,58e1e3e3-bb84-4a3f-83a2-9a7c8204ce55,wbXjbCH1FtXaDxRkWbamCyLrxeV2,samsung,01-11-2020,01-11-2020 13:17
App Access,Chennai,d4b3cb05ba8b45c7adaacf80ae7f307d,7003e958-dbc3-4fc5-8fc7-3477c78c7abc,d4b3cb05ba8b45c7adaacf80ae7f307d,OnePlus,01-11-2020,01-11-2020 12:59
mediaReady,Delhi,null,c0ced393-52ed-4b57-a644-27531e6810bd,doNIOoEHfYfaIVSsiiupB96uyCQ2,Xiaomi,01-11-2020,01-11-2020 13:10
App Access,Mumbai,null,98b27cdd-6b6f-497a-865f-0455eb2c5e49,utqZfVHtB9fR4u1wqPaaWyTbYDI2,vivo,01-11-2020,01-11-2020 10:42
Video Watched,Chandigarh,h10i7bay6NQI1nJJJWLFnc7NPn33,5dc690be-db66-4469-971b-bc72474dc825,h10i7bay6NQI1nJJJWLFnc7NPn33,OPPO,01-11-2020,01-11-2020 12:56
App Access,Surat,v0253Fbb9IXt2iN7lbBfAr0ikKI2,8fa81661-3245-440e-a564-0ed92fb00d5b,v0253Fbb9IXt2iN7lbBfAr0ikKI2,samsung,01-11-2020,01-11-2020 13:29
Video Watched,Delhi,null,a0fdbd08-8020-404e-bab7-55a1d57c11c3,2N2PAgAh3HYs7xNdv3OR4Ljg8m42,samsung,01-11-2020,01-11-2020 13:25
Video Watched,Siliguri,null,00afe934-d9b6-4fe0-8b0e-7c16f468825c,1ZnNfKZvrmayeeefvKzZ7fAN1zl1,vivo,01-11-2020,01-11-2020 12:45
App Access,Bengaluru,08783a19feae4feab0137d69fd14951e,b8a0202a-b11c-432a-8bfa-3443cbd9e3c4,08783a19feae4feab0137d69fd14951e,OnePlus,01-11-2020,01-11-2020 12:55
App Access,Palanpur,null,36306712-35b2-4f3b-a6a1-3f39d74b6455,tMTU0hohG9cFiThA8lauXOPWy233,xiaomi,01-11-2020,01-11-2020 12:31
Video Watched,Lucknow,null,7c1c38fc-33a7-4d3c-8d3b-3951173b8977,a09bec406f1f4b30b0bf07c604c1e4ee,xiaomi,01-11-2020,01-11-2020 12:33
mediaReady,Jaipur,a764f259bf7c42f2943dbac2acbfbcd0,ca368925-e715-48a2-acc0-fda519a5f2bb,a764f259bf7c42f2943dbac2acbfbcd0,samsung,01-11-2020,01-11-2020 13:57
App Access,Kolkata,BsjjGUUmDNT0XNnkoflmUiQO63J3,7013aed2-c250-4986-b9b3-c0431e592eb2,BsjjGUUmDNT0XNnkoflmUiQO63J3,OPPO,01-11-2020,01-11-2020 13:37
App Access,Bengaluru,077e2f2f6c0449a781ca188d8ab3ef5e,a6610748-2796-4860-adc4-bc26a87b9afa,077e2f2f6c0449a781ca188d8ab3ef5e,xiaomi,01-11-2020,01-11-2020 12:34
App Install,Guna,null,daa1c690-2758-4b77-8009-adce966024fa,null,samsung,01-11-2020,01-11-2020 13:20
App Access,Ludhiana,c682dd98efd24a1892972001dc71f07d,f1fc482c-0762-4b21-9449-7000f03566d9,c682dd98efd24a1892972001dc71f07d,vivo,01-11-2020,01-11-2020 13:22
Video Watched,Jaipur,d13fe5f3429340a79a3bbe5f50be8b77,3c444502-1d43-45ba-a8f5-32ee6bc9f62b,d13fe5f3429340a79a3bbe5f50be8b77,samsung,01-11-2020,01-11-2020 12:37
App Access,Delhi,null,58b39398-1935-415b-beba-dcec00234145,ZnptD38m2Lb0wpByqGNZIs51ejx2,Nokia,01-11-2020,01-11-2020 12:37
mediaReady,Bengaluru,null,f3471ede-5979-4c68-8f6b-4036fce51a63,wlhp2Zw2ttYDfBnThnUQFIhkhkg2,OPPO,01-11-2020,01-11-2020 12:45
mediaReady,Delhi,null,ad836f04-be0b-4624-a9ec-a619ab460ca6,rTRwVBzrycNA69rhDpVXkdCAkuy2,Xiaomi,01-11-2020,01-11-2020 10:30
App Access,Godhra,drXdrM4mrgYe7ZXYhtnu974mIgG3,963d4642-9ea0-4108-abda-8a71a2436529,drXdrM4mrgYe7ZXYhtnu974mIgG3,Lenovo,01-11-2020,01-11-2020 12:15
mediaReady,Pune,8923955367eb4fd4b3a10a9f1fd26767,e6816e87-653c-4575-8df5-9ae6003bd868,8923955367eb4fd4b3a10a9f1fd26767,samsung,01-11-2020,01-11-2020 13:37
Video Watched,Bengaluru,2feecab2c5ba4356b83940b6bf5bc46f,d86982b5-9890-4174-99bb-482fd0e23015,2feecab2c5ba4356b83940b6bf5bc46f,xiaomi,01-11-2020,01-11-2020 13:24
App Access,Agra,null,e41a2fb4-e87e-44a9-a4b3-a9011a0399ec,PQ0sKstYTUPQsUPCVOPzmeQvEet2,Lenovo,01-11-2020,01-11-2020 13:14
App Access,Delhi,97231c8e8a404e93bcedb3f55ac8295d,5686eae3-34df-4d37-ac3a-42b4a562b15f,97231c8e8a404e93bcedb3f55ac8295d,samsung,01-11-2020,01-11-2020 12:41
App Access,Lucknow,null,dc82d5ee-df30-498b-9be9-1ca1bb207b95,wpZpTuExrCfyDElNnon91lyl6CN2,OPPO,01-11-2020,01-11-2020 12:11
mediaReady,New Delhi,null,02481798-f81f-4c5a-90ee-77975a1f97f0,6bAQbsHgh4Z2HPnhkNKQyT5gwyL2,vivo,01-11-2020,01-11-2020 12:47
mediaReady,Muzaffarpur,null,848cf846-80da-49ca-bd6d-1557d767085a,HeRxspcqAocz2pJ3zzPhdSDStNr2,samsung,01-11-2020,01-11-2020 09:37
Video Watched,Hyderabad,754be8248f1c4a1e9b8c2ab593a9b681,659e6ead-8d57-4cfa-8520-952d9998e720,754be8248f1c4a1e9b8c2ab593a9b681,realme,01-11-2020,01-11-2020 12:44
App Access,Patna,null,915b44be-abb0-43bb-ad12-52215a7fc43d,W29w78FysAX13cjk4djEOiJCq1s1,INTEX,01-11-2020,01-11-2020 13:53
mediaReady,Ludhiana,Lex5gSsfFRaElDSwJLI5VwIZ6cr2,fc8d6395-d68a-43aa-a5ed-a985f6054be5,Lex5gSsfFRaElDSwJLI5VwIZ6cr2,samsung,01-11-2020,01-11-2020 00:33
App Access,Lucknow,dac4d1dfac794aba99fbbb454fe29be0,93f0d361-a34f-47bb-bf86-93db5bc53b71,dac4d1dfac794aba99fbbb454fe29be0,vivo,01-11-2020,01-11-2020 12:08
App Access,Kolkata,null,0e25eb5a-f05a-4268-ab5a-91dda0bbb1f2,SDlgMRGakuUPn5j4BgrNI6QxgJ93,xiaomi,01-11-2020,01-11-2020 12:39
Video Watched,Jalandhar,null,37a6b18e-19e0-48a2-be95-d0aa392630bd,3XP2r9GkgmgquxgCt6uavvALWd82,OPPO,01-11-2020,01-11-2020 12:11
Video Watched,Ludhiana,BbTgsGtpLLMebdRTFxm6yxM5vvB3,B332A6F8-1BB3-491A-86A5-3F0730BFB24A,null,null,01-11-2020,01-11-2020 12:57
mediaReady,Ludhiana,null,5c333aec-c73f-4841-b0b5-ea2c0908f447,7dKlQP5pUOPwyfssqhLAIaCLuFW2,xiaomi,01-11-2020,01-11-2020 12:08
App Access,Ahmedabad,null,4c8f9bab-fa23-4c5d-a7cf-02f1e9363e6e,bPmXEjvqflhKgkBzKXBpKm0VHA23,OPPO,01-11-2020,01-11-2020 12:49
mediaReady,Faridabad,KIalRMkUYLNlMYtka6knldB3Vrr1,f19645a3-016e-41a3-9cd8-8ca17c64c695,KIalRMkUYLNlMYtka6knldB3Vrr1,xiaomi,01-11-2020,01-11-2020 11:30
App Access,Lucknow,GFRZb0kPmKVN6PejjNUjh7FF3fm1,2f935340-f4e8-481b-b797-48175143eb32,GFRZb0kPmKVN6PejjNUjh7FF3fm1,GIONEE,01-11-2020,01-11-2020 13:00
App Access,Pune,wKf6pYngrldPlGHqJy0sx6iodQx1,d9c02099-f98c-442d-ac9c-7285af1b0111,wKf6pYngrldPlGHqJy0sx6iodQx1,vivo,01-11-2020,01-11-2020 13:32
Video Watched,New Delhi,3c766a8e03f943ac8417561ef280dea5,dcd464e9-519b-421d-ab53-2689c6bbbd2a,3c766a8e03f943ac8417561ef280dea5,xiaomi,01-11-2020,01-11-2020 12:43
Video Watched,Mumbai,c60100ad3a2b4a14a9c87d44ce5a9375,3969add9-e7ca-412c-99f7-f524c5726045,c60100ad3a2b4a14a9c87d44ce5a9375,xiaomi,01-11-2020,01-11-2020 12:30
App Access,Bengaluru,null,1bb3d260-fcaf-460c-874d-e01981f8c6e2,pSXgUO9c7cRtZkux65hFaOfK3oz1,samsung,01-11-2020,01-11-2020 12:06
App Access,Lucknow,8979a32325334d898309eaf7d5a74f84,faaa17db-14af-4baa-ad7a-334dfbd67db9,8979a32325334d898309eaf7d5a74f84,Xiaomi,01-11-2020,01-11-2020 12:06
App Access,New Delhi,gWHF6GQRI4P3Su99cjQLAXjswle2,ba59248f-8243-49d5-aaa6-f1b2f6eb207d,gWHF6GQRI4P3Su99cjQLAXjswle2,samsung,01-11-2020,01-11-2020 13:17
mediaReady,Ludhiana,b09c6f8fcd6949cbb9886c60b6e02015,bd30045d-21e5-4c3d-b039-a07bca2a1e03,b09c6f8fcd6949cbb9886c60b6e02015,asus,01-11-2020,01-11-2020 13:18
App Access,Bhubaneswar,4a262266a9634e86a160fb5c58d9cc1b,29adb3f3-d5f9-4ffd-8618-c0906821d2b7,4a262266a9634e86a160fb5c58d9cc1b,samsung,01-11-2020,01-11-2020 13:40
Video Watched,New Delhi,HMfwogisAEURHspHrTZCdXqvL3E3,89a1bab0-0a66-44ac-ad38-ce51a0efccc0,HMfwogisAEURHspHrTZCdXqvL3E3,Xiaomi,01-11-2020,01-11-2020 12:25
App Access,Ahmedabad,7QBFKUusMqOWlvUYOMSyyREw5vB3,2B148B82-4C2D-4507-BE10-BA60ABA4E633,null,null,01-11-2020,01-11-2020 12:00
App Access,Mumbai,7e12862fc6764cfd9fd0e0174cf90a1c,c9ccdb44-3259-4da5-8147-37c0737e60a5,7e12862fc6764cfd9fd0e0174cf90a1c,vivo,01-11-2020,01-11-2020 12:59
App Access,Ahmedabad,null,db6738f3-4a3e-44d7-bfe4-8788bfeab31d,QzGIWD5tVKWgjOWTf78O4BbMxJv1,vivo,01-11-2020,01-11-2020 13:27
App Access,Lucknow,null,ef3c219a-4abe-4070-aaaa-21bb8752d83a,fE4822yBpuPxOSXKBFl4sAbDbBZ2,Redmi,01-11-2020,01-11-2020 12:55
App Access,Bengaluru,null,339c0aa9-e56d-4b61-8cee-2f1cb58f4ebf,6rsxnVmdcnSc7bhMO23P5XW5hHM2,vivo,01-11-2020,01-11-2020 13:29
Video Watched,Ludhiana,8dc6d42e8ffa4f4380d7846a1a07c389,59b23c68-aae5-464a-bed9-9f66fc0f2685,8dc6d42e8ffa4f4380d7846a1a07c389,samsung,01-11-2020,01-11-2020 13:14
Video Watched,Lucknow,h9eixNY4ruTsuYZETpqZVLYBDBy1,f1185cb4-5b5c-430c-9f60-94d45ae1cdd0,h9eixNY4ruTsuYZETpqZVLYBDBy1,Xiaomi,01-11-2020,01-11-2020 13:22
Video Watched,Ludhiana,null,7c1cfed6-7164-4be6-8e3f-a8c4ce92a9ef,c1waEObXSAgzomdBj3EEWe73Tvm2,samsung,01-11-2020,01-11-2020 12:46
mediaReady,Patna,qvMJpbD44hcrO5sCue3jtpNzTW52,80d73f7e-cff1-4327-aa41-829584c5bcc9,qvMJpbD44hcrO5sCue3jtpNzTW52,vivo,01-11-2020,01-11-2020 12:59
mediaReady,Mysore,axJiKiYbZgMm3hrpvLcgrW8wxvL2,8214ef06-a36d-4cda-b620-7625110789a2,axJiKiYbZgMm3hrpvLcgrW8wxvL2,vivo,01-11-2020,01-11-2020 12:37
App Access,Bhubaneswar,bdQm8rfg0CSEysJee32whiGiJeV2,c256b9c6-bfab-436c-8f60-6738b657fad8,bdQm8rfg0CSEysJee32whiGiJeV2,vivo,01-11-2020,01-11-2020 09:49
mediaReady,Bengaluru,yKRB9znymwQ10mRMOZZ98EU4liH3,03b61a81-7ab9-476c-8584-fe184ea12ead,yKRB9znymwQ10mRMOZZ98EU4liH3,HONOR,01-11-2020,01-11-2020 13:09
Video Watched,Delhi,YdRy8wFvtZXok4uSIDEmGPjjyI92,5f6ddd12-9896-42ce-b200-2b288181a700,YdRy8wFvtZXok4uSIDEmGPjjyI92,realme,01-11-2020,01-11-2020 13:08
Video Watched,Ludhiana,null,4364cd96-84aa-48e3-b9a4-b4805b825551,gUF6TbuP2kNJH8idbFEJMJdMqL92,xiaomi,01-11-2020,01-11-2020 12:32
Video Watched,Jaipur,null,bc95fa8a-6e53-47e2-b658-e343fc4ffcd4,vNM5EW93WfXHMfrusOrDToyidIV2,vivo,01-11-2020,01-11-2020 13:56
App Access,Patna,6e27195e61d5468da17fb5f313a90e59,ae11e4de-8977-42f3-8ac4-0476314d3be5,6e27195e61d5468da17fb5f313a90e59,xiaomi,01-11-2020,01-11-2020 12:39
Video Watched,Bhopal,bAw7j6LczRf3ZXCSKbkVoZOuJjT2,a9acd8a3-8ba4-46cc-86a2-3ff903179858,bAw7j6LczRf3ZXCSKbkVoZOuJjT2,samsung,01-11-2020,01-11-2020 12:24
App Access,Mumbai,fa50e4edc80c45e29823d6b0eeda959f,d176f0bc-8ae9-4aff-ac2c-c0fb952f7059,fa50e4edc80c45e29823d6b0eeda959f,samsung,01-11-2020,01-11-2020 11:46
Video Watched,Bhubaneswar,null,1f17c0cf-5e67-4080-910d-1b82126b1e29,gOG6Nd7GHcf3MWOTnBRxy5SUdYB3,realme,01-11-2020,01-11-2020 13:50
Video Watched,Delhi,null,57803d9a-5bad-40db-8063-14788d188744,8LEBMbbG80RVbIFMgKEx7GNGN2O2,xiaomi,01-11-2020,01-11-2020 12:22
App Access,Chennai,d4b3cb05ba8b45c7adaacf80ae7f307d,7003e958-dbc3-4fc5-8fc7-3477c78c7abc,d4b3cb05ba8b45c7adaacf80ae7f307d,OnePlus,01-11-2020,01-11-2020 12:59
Video Watched,Patna,0d9f00fca1774c8bb926bd5f9f2b152a,ed1b16c0-ae5d-483e-ad42-c60ebba1315c,0d9f00fca1774c8bb926bd5f9f2b152a,xiaomi,01-11-2020,01-11-2020 12:24
App Access,Patna,null,29b4f61a-97ad-4be8-a914-e3952bfc5f0a,bgRmGYBpEDWPIR20yzRwJKRXbZ93,vivo,01-11-2020,01-11-2020 13:02
Video Watched,Hyderabad,null,2c69713b-8238-4121-9231-da4e4518a9bb,eAsRoRE3OkVHn31Dq2CcWq1HhZz2,xiaomi,01-11-2020,01-11-2020 12:52
App Access,Mumbai,0eVTU7DPK8Zz59QjoOUohwp1Gst1,5edd7dc2-2de8-4c92-b684-5990b5b63cd1,0eVTU7DPK8Zz59QjoOUohwp1Gst1,OnePlus,01-11-2020,01-11-2020 12:49
mediaReady,Patna,2b13fa38b68946a7bca084677846b329,eee47f82-0220-44ff-9f17-ff20abba9796,2b13fa38b68946a7bca084677846b329,samsung,01-11-2020,01-11-2020 12:00
Video Watched,Ghaziabad,v7duP8Ua1WaCffTqQniusMZF3Rr2,8cad38f3-31ec-4228-99bd-90d0f5620a16,v7duP8Ua1WaCffTqQniusMZF3Rr2,xiaomi,01-11-2020,01-11-2020 13:51
Video Watched,Kozhikode,dBMx6QHk8JaG2mAoAW9BiGlQsJt2,d5c86dc9-c651-476a-ad5a-e79b89490276,dBMx6QHk8JaG2mAoAW9BiGlQsJt2,vivo,01-11-2020,01-11-2020 13:01
App Install,Lucknow,fvOWZwnX9vcJ82Ab0Wd4b68dI8i2,498a8437-7405-420c-a0d3-db01fd9befde,fvOWZwnX9vcJ82Ab0Wd4b68dI8i2,Realme,01-11-2020,01-11-2020 13:08
mediaReady,Bhubaneswar,WhuxUkERo6glIlXZ3cd0uCDCMDy2,8a6392e0-5055-4ae5-bb00-771a5fcd04b1,WhuxUkERo6glIlXZ3cd0uCDCMDy2,Xiaomi,01-11-2020,01-11-2020 12:58
App Access,Kolkata,null,null,null,samsung,01-11-2020,01-11-2020 12:10
Video Watched,Lucknow,abd3ba7ce2544d1a86158dd16b741be4,57d1511b-cc7f-4275-a5cc-4b0863f491e2,abd3ba7ce2544d1a86158dd16b741be4,samsung,01-11-2020,01-11-2020 13:18
App Access,Lucknow,null,730f1f4b-3533-4d17-bac2-018c1e74fde1,EvzdNUxTmBbzktd9bj007Ggemkb2,Infinix,01-11-2020,01-11-2020 12:12
App Access,Mumbai,ba00a0696c544b46accfe27b9a174c36,eafa5ee2-e416-46b9-bfb6-526967190384,ba00a0696c544b46accfe27b9a174c36,Redmi,01-11-2020,01-11-2020 13:47
App Access,Surat,null,e36ee431-d5f0-4604-bfde-54a4d8ebf2b7,p0gw7Xra07VvmOiawNTuKFTdhwk1,xiaomi,01-11-2020,01-11-2020 10:05
App Access,Lucknow,00twVKjYuQZ4mQNFnXKpWuGqe9w2,85fb2a77-05ba-4867-ae4b-678d009bd131,00twVKjYuQZ4mQNFnXKpWuGqe9w2,OnePlus,01-11-2020,01-11-2020 07:41
App Access,Kolkata,fxMDi6uPLoV10LtISZ2YOKPMd8h1,104ca28a-4ec0-41d1-83d4-0c8505da9cef,fxMDi6uPLoV10LtISZ2YOKPMd8h1,OPPO,01-11-2020,01-11-2020 13:31
Video Watched,Patna,OIgXLYZaT2ZU2huk1YMLXSikHPA3,b8068bb1-02b6-48ca-a00e-ed9eea633709,OIgXLYZaT2ZU2huk1YMLXSikHPA3,Xiaomi,01-11-2020,01-11-2020 12:57
mediaReady,Imphal,PRfayl2sD1O1p49KszzghJw5wSX2,3db51136-d493-48aa-88d2-9e81ebcbf64b,PRfayl2sD1O1p49KszzghJw5wSX2,OPPO,01-11-2020,01-11-2020 12:11
Video Watched,Muzaffarpur,53e8000329a141028ac6ff5701dfffe0,6408d6c5-71d7-4a27-91c2-6e02780dc799,53e8000329a141028ac6ff5701dfffe0,OPPO,01-11-2020,01-11-2020 12:26
Video Watched,Lucknow,14bc63c2fb6041c7a518119d970ababf,c88bd14b-d8cd-4804-a12d-5325c3c23276,14bc63c2fb6041c7a518119d970ababf,xiaomi,01-11-2020,01-11-2020 12:54
App Access,Imphal,pdqdDSGBnla348HbhEWQbEr0S6x1,a56f2979-22fd-4020-9aa1-5d01dc8dc315,pdqdDSGBnla348HbhEWQbEr0S6x1,Xiaomi,01-11-2020,01-11-2020 12:13
Video Watched,Patna,DajmdH826EgjtqRZ3daxV3yBNSh1,7e31be7d-286a-43d8-9778-4b7f16a42c14,DajmdH826EgjtqRZ3daxV3yBNSh1,samsung,01-11-2020,01-11-2020 13:05
mediaReady,Erode,null,7a957824-4ac5-43ff-a9b4-ba88ff19c9b7,F89ObZNQBqVDGXuBJPnv2JBIEnH2,OPPO,01-11-2020,01-11-2020 12:52
Video Watched,New Delhi,HGKtLgETWtfnGYC3khS8H1MVGdY2,3a7eebfc-63c9-4228-96b3-13c73594659d,HGKtLgETWtfnGYC3khS8H1MVGdY2,LYF,01-11-2020,01-11-2020 13:36
App Access,Hyderabad,8a5a55f09806426abd7bc42f124910b8,4790f13f-b014-4dff-8b85-649b32ad74cf,8a5a55f09806426abd7bc42f124910b8,samsung,01-11-2020,01-11-2020 13:51
mediaReady,Lucknow,31aef63d965c4347bdfebbf7db7ccae6,46BF9101-6E32-4BE5-AF8D-6CAC446FB04D,null,null,01-11-2020,01-11-2020 13:10
App Access,Lucknow,vGbi44irvlP38JC6nhYmdp38xMr1,5d8c708b-9174-4d90-86ec-c388997917fd,vGbi44irvlP38JC6nhYmdp38xMr1,vivo,01-11-2020,01-11-2020 12:04
App Access,Shimla,7d052c103b8046d68b099ab1bcc50f55,3d9c3880-57d3-4454-ab7e-c11e7f4369ad,7d052c103b8046d68b099ab1bcc50f55,Xiaomi,01-11-2020,01-11-2020 13:27
Video Watched,Mumbai,75f0a5e3eaa2473c97d438546ab12483,a5f4a32f-f6fd-44e3-b955-6e71c58eff47,75f0a5e3eaa2473c97d438546ab12483,Redmi,01-11-2020,01-11-2020 13:36
App Access,Raipur,N8dNceEe6LOMS33Y82PLPshyAR83,5fb956d4-4733-4395-a4f8-d39a0586ed5b,N8dNceEe6LOMS33Y82PLPshyAR83,Realme,01-11-2020,01-11-2020 13:37
App Access,Delhi,null,95b7fd58-1de0-48fe-8acf-1e6250816611,ul72rn0SwwfncN7AkDIUXIN4Kli2,samsung,01-11-2020,01-11-2020 13:16
Video Watched,Bengaluru,3c1ea53cf62b448b9e4a1d300d9e885d,727E4EF8-6C6A-420E-BCE1-7B83B37DC931,null,null,01-11-2020,01-11-2020 12:04
mediaReady,Bhopal,null,3e684539-9504-4f18-97dd-68d60b1d2d88,50ZjeEPrFgOrpdKsuvSkePG7zMW2,OPPO,01-11-2020,01-11-2020 12:43
App Access,Bhopal,null,8a448269-30cd-4aec-93df-29365e4b8cb7,3JhqJ3Ut86YsvN0VBCnSIWA9MeF2,vivo,01-11-2020,01-11-2020 13:02
Video Watched,Rajkot,Ya7zm4iWaMZsEKI6Vow2MY8zhOG2,c6ee145e-853c-4ad3-b720-65091c1ce975,Ya7zm4iWaMZsEKI6Vow2MY8zhOG2,asus,01-11-2020,01-11-2020 13:44
Video Watched,Lucknow,null,fa7dbb62-b9df-472e-b512-0d4a0f7913cf,FjQaCakwcUX5Z7tYXCOblN1Pmfx2,realme,01-11-2020,01-11-2020 12:38
App Access,Shimla,912068eea36c42e8aa3ca017291d2994,45378908-6a64-464f-89d0-a3c816f262af,912068eea36c42e8aa3ca017291d2994,xiaomi,01-11-2020,01-11-2020 13:35
App Access,Bengaluru,6b2aa32a52b646b68c6c5b3b1e068905,84d9ab56-536d-4368-a298-7b7180107338,6b2aa32a52b646b68c6c5b3b1e068905,OnePlus,01-11-2020,01-11-2020 12:52
Video Watched,Ambala,null,6c19acc1-8ed1-41c2-8e6e-af587fc873c2,c3YYoXqHNQdVX5RMx0crJVgkDCf2,TECNO,01-11-2020,01-11-2020 12:55
App Access,Bhubaneswar,gyU4QVjBZASa3SudKKKeW27Yiln1,4894b2d2-70da-42a0-a13a-e2e9568de9ef,gyU4QVjBZASa3SudKKKeW27Yiln1,realme,01-11-2020,01-11-2020 13:03
App Access,Srinagar,null,5b56586d-53b0-46a2-b6f9-cccf76d18742,lB4rngFXEPer1HTCDqctoWtkolf1,Xiaomi,01-11-2020,01-11-2020 13:20
App Access,Ludhiana,6181dc30e8214184a48721cdd057b73f,74b38a79-f50a-47af-80ef-652007d26ed1,6181dc30e8214184a48721cdd057b73f,OPPO,01-11-2020,01-11-2020 13:20
App Access,Ernakulam,null,a263797f-a2da-43fa-a835-41e7705c0a96,33jimWo7x7ds2RthFGqqw3Nn5vC3,motorola,01-11-2020,01-11-2020 12:33
App Access,New Delhi,SmNhh9xusNU8seEKu8cN0ZOAsjn2,f500f34d-f408-4e2d-b68a-31c85aec026a,SmNhh9xusNU8seEKu8cN0ZOAsjn2,OnePlus,01-11-2020,01-11-2020 12:31
App Access,Delhi,FFr13mSaFkaH3RdDYdF5PATcHSx2,c2e7beda-754d-40f3-962b-c281dbda7e3b,FFr13mSaFkaH3RdDYdF5PATcHSx2,samsung,01-11-2020,01-11-2020 13:17
mediaReady,Visakhapatnam,null,2e6c2be0-34cf-49db-88f4-e8135bdc8baf,NX4lgr7zdwf8QfhmZAgkibLrQLr2,xiaomi,01-11-2020,01-11-2020 13:03
mediaReady,Ambala,99234d0d17f14584a8cccba261461bcf,c1ccc229-482f-415c-93ab-458b3630dbf5,99234d0d17f14584a8cccba261461bcf,OPPO,01-11-2020,01-11-2020 13:26
Video Watched,Bengaluru,WcWVGKnbIuMhzXNiLkthGkC7gbl1,e1431f66-b176-4ce3-a388-4b25a57d1004,WcWVGKnbIuMhzXNiLkthGkC7gbl1,OnePlus,01-11-2020,01-11-2020 12:17
App Access,Lucknow,null,614cdb44-3331-484a-871c-41f1edce6711,cuBe3frMCYNRnln9K1beyqHSqou2,Xiaomi,01-11-2020,01-11-2020 13:14
mediaReady,Jaipur,b6a08cd152e343ca98ab42af66a8ffa4,efb0e982-44ad-409f-ad0e-9bb35a8af2f5,b6a08cd152e343ca98ab42af66a8ffa4,samsung,01-11-2020,01-11-2020 12:36
App Access,Guwahati,null,713b2b6a-7595-4ef7-acda-8c14486ef97b,EcWemTvRitaCLkiUSQNs6e8VzQI2,vivo,01-11-2020,01-11-2020 13:27
mediaReady,Delhi,null,f1cd5c35-9148-4eb8-be2b-2281d769ca38,CkRtJuaE23RcWCjcmMRjNfx6siz2,vivo,01-11-2020,01-11-2020 12:52
App Access,Pune,null,2314035d-c856-4338-a364-a71c16d63b85,2DclV7Tw2fVXaCD34PFczdSd6v12,samsung,01-11-2020,01-11-2020 13:24
App Access,Mumbai,null,1bcd2ef9-3fb6-4d08-9c15-f6097b86d22c,uDJROPi28NNbxhNW33YJdX4YC6m2,Redmi,01-11-2020,01-11-2020 13:54
